epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,314.671,0.76033,0.87884,1.39564,0.94202,0.90241,0.96899,0.90317,0.38087,0.57493,0.51283,0.00060759,0.00060759,0.00060759
43,322.05,0.74665,0.85165,1.38747,0.9486,0.917,0.97555,0.90718,0.35881,0.49497,0.53852,0.000602092,0.000602092,0.000602092
44,329.326,0.67447,0.78795,1.31645,0.95054,0.92489,0.97873,0.90204,0.42373,0.57083,0.59946,0.000596595,0.000596595,0.000596595
45,337.079,0.67578,0.77762,1.32089,0.94379,0.84269,0.9573,0.85866,0.38535,0.64508,0.62529,0.000591097,0.000591097,0.000591097
46,343.94,0.70745,0.8178,1.33082,0.89195,0.92487,0.93912,0.81473,0.51683,0.68525,0.7623,0.000585599,0.000585599,0.000585599
47,350.764,0.67152,0.79592,1.32211,0.85149,0.89092,0.93896,0.90723,0.37258,0.67458,0.5113,0.000580101,0.000580101,0.000580101
48,357.669,0.7084,0.79565,1.32834,0.93578,0.88798,0.95819,0.8954,0.39262,0.63841,0.59047,0.000574603,0.000574603,0.000574603
49,364.43,0.69755,0.82786,1.34425,0.95944,0.91297,0.96149,0.87901,0.41619,0.50785,0.64684,0.000569106,0.000569106,0.000569106
50,371.245,0.65708,0.7864,1.30293,0.9423,0.90527,0.97403,0.96676,0.24517,0.45107,0.42828,0.000563608,0.000563608,0.000563608
51,378.071,0.68307,0.76321,1.33272,0.95089,0.94038,0.97231,0.95668,0.32573,0.49103,0.49194,0.00055811,0.00055811,0.00055811
52,384.974,0.68584,0.7711,1.31647,0.94726,0.92337,0.96819,0.89286,0.39239,0.51257,0.60245,0.000552612,0.000552612,0.000552612
53,391.844,0.69765,0.74667,1.33402,0.96158,0.87023,0.96169,0.94548,0.28011,0.56991,0.465,0.000547114,0.000547114,0.000547114
54,398.731,0.67476,0.73168,1.30311,0.94423,0.93739,0.98,0.9228,0.47489,0.51028,0.68264,0.000541617,0.000541617,0.000541617
55,405.596,0.6306,0.71084,1.28364,0.94321,0.91488,0.98086,0.94587,0.3543,0.54184,0.53071,0.000536119,0.000536119,0.000536119
56,412.493,0.63367,0.72364,1.27868,0.95973,0.89592,0.97415,0.95181,0.35125,0.53656,0.51845,0.000530621,0.000530621,0.000530621
57,419.288,0.66551,0.70464,1.3015,0.94819,0.93018,0.97576,0.93742,0.3431,0.46108,0.54024,0.000525123,0.000525123,0.000525123
58,426.113,0.64753,0.69967,1.30123,0.90599,0.92886,0.97671,0.92095,0.3341,0.5967,0.51035,0.000519625,0.000519625,0.000519625
59,432.922,0.62181,0.68687,1.27711,0.96677,0.92215,0.97225,0.85774,0.43761,0.58243,0.62371,0.000514128,0.000514128,0.000514128
60,439.849,0.6258,0.7046,1.27277,0.92533,0.96529,0.98295,0.85563,0.48638,0.5032,0.71077,0.00050863,0.00050863,0.00050863
61,446.667,0.63572,0.68694,1.30781,0.94619,0.94611,0.98521,0.94744,0.28868,0.41142,0.48514,0.000503132,0.000503132,0.000503132
62,453.552,0.63874,0.67177,1.28421,0.94659,0.92636,0.971,0.95182,0.31446,0.4843,0.46668,0.000497634,0.000497634,0.000497634
63,460.332,0.63842,0.6797,1.29101,0.94607,0.9028,0.9699,0.9091,0.37626,0.57896,0.60259,0.000492136,0.000492136,0.000492136
64,467.155,0.62456,0.71853,1.27652,0.97813,0.93328,0.98645,0.90855,0.49849,0.53023,0.71926,0.000486639,0.000486639,0.000486639
65,474.062,0.62271,0.6825,1.28355,0.93391,0.90243,0.97235,0.95585,0.29397,0.51186,0.4507,0.000481141,0.000481141,0.000481141
66,480.907,0.61748,0.66705,1.26286,0.94949,0.90022,0.9771,0.90188,0.43168,0.47023,0.65864,0.000475643,0.000475643,0.000475643
67,487.722,0.61258,0.67124,1.2626,0.9442,0.9502,0.97267,0.94287,0.33433,0.48614,0.51571,0.000470145,0.000470145,0.000470145
68,494.567,0.63414,0.68693,1.28097,0.95847,0.92813,0.97307,0.96259,0.29098,0.46022,0.46583,0.000464647,0.000464647,0.000464647
69,501.453,0.60764,0.66176,1.25349,0.96555,0.91659,0.9766,0.94693,0.2905,0.52772,0.45852,0.00045915,0.00045915,0.00045915
70,508.231,0.55241,0.58009,1.20642,0.95132,0.92132,0.97232,0.93875,0.3175,0.47864,0.49643,0.000453652,0.000453652,0.000453652
71,515.062,0.58584,0.65232,1.24986,0.93502,0.92617,0.97036,0.94455,0.31675,0.50757,0.52025,0.000448154,0.000448154,0.000448154
72,521.925,0.56046,0.62733,1.21326,0.96595,0.89133,0.96845,0.90093,0.41282,0.49568,0.60293,0.000442656,0.000442656,0.000442656
73,528.822,0.58623,0.64747,1.24191,0.97087,0.92089,0.97705,0.96631,0.31717,0.42883,0.492,0.000437158,0.000437158,0.000437158
74,535.676,0.61542,0.65373,1.26177,0.95636,0.92654,0.96727,0.94286,0.36969,0.50865,0.45905,0.000431661,0.000431661,0.000431661
75,542.504,0.58513,0.62072,1.23761,0.96111,0.88797,0.96083,0.94888,0.277,0.47988,0.42875,0.000426163,0.000426163,0.000426163
76,549.364,0.55191,0.60855,1.22251,0.98267,0.91931,0.97601,0.92777,0.36431,0.47109,0.54407,0.000420665,0.000420665,0.000420665
77,556.185,0.5693,0.62311,1.23912,0.94804,0.90911,0.96818,0.94214,0.24729,0.46132,0.384,0.000415167,0.000415167,0.000415167
78,563.039,0.59256,0.62635,1.24725,0.94938,0.93863,0.96695,0.93424,0.34059,0.47947,0.50467,0.000409669,0.000409669,0.000409669
79,569.904,0.58154,0.61116,1.23885,0.94763,0.88224,0.95511,0.88744,0.35113,0.6269,0.51596,0.000404172,0.000404172,0.000404172
80,576.761,0.58851,0.63809,1.24605,0.96846,0.90561,0.96819,0.88339,0.43705,0.46723,0.66936,0.000398674,0.000398674,0.000398674
81,583.89,0.56971,0.58438,1.22451,0.97298,0.9474,0.9833,0.95965,0.3151,0.42598,0.47103,0.000393176,0.000393176,0.000393176
82,590.931,0.56704,0.57992,1.24333,0.9683,0.92461,0.9713,0.93537,0.33998,0.45998,0.51214,0.000387678,0.000387678,0.000387678
83,597.945,0.53521,0.59072,1.20986,0.9301,0.90966,0.95308,0.93457,0.3001,0.48766,0.44961,0.00038218,0.00038218,0.00038218
84,605.012,0.55164,0.58781,1.23641,0.96269,0.94291,0.97193,0.93424,0.32781,0.59505,0.41979,0.000376683,0.000376683,0.000376683
85,612.232,0.53013,0.59549,1.19965,0.95402,0.92636,0.96908,0.95275,0.30906,0.47398,0.45296,0.000371185,0.000371185,0.000371185
86,619.286,0.53811,0.59161,1.20392,0.96254,0.89086,0.94868,0.88981,0.41113,0.56222,0.61648,0.000365687,0.000365687,0.000365687
87,626.139,0.5376,0.59713,1.20956,0.98291,0.93313,0.9836,0.96138,0.28556,0.44435,0.4514,0.000360189,0.000360189,0.000360189
88,633.016,0.5355,0.58187,1.21127,0.9462,0.93217,0.96597,0.93329,0.29601,0.48029,0.45283,0.000354691,0.000354691,0.000354691
89,639.874,0.52747,0.55608,1.20082,0.96577,0.93896,0.97787,0.92927,0.33107,0.45415,0.50262,0.000349194,0.000349194,0.000349194
90,646.755,0.5752,0.59155,1.22779,0.95321,0.93105,0.9801,0.94445,0.32816,0.39215,0.4957,0.000343696,0.000343696,0.000343696
91,653.594,0.54136,0.55092,1.2032,0.96908,0.93727,0.97899,0.94947,0.37617,0.44282,0.57459,0.000338198,0.000338198,0.000338198
92,660.406,0.53292,0.5622,1.20182,0.97017,0.94796,0.97968,0.95609,0.32714,0.44112,0.45848,0.0003327,0.0003327,0.0003327
93,667.309,0.53061,0.57922,1.2009,0.95501,0.90807,0.97494,0.96745,0.25697,0.41926,0.39995,0.000327202,0.000327202,0.000327202
94,674.155,0.55287,0.57992,1.22671,0.97235,0.90268,0.97537,0.96174,0.26186,0.39024,0.44245,0.000321705,0.000321705,0.000321705
95,680.994,0.54566,0.54945,1.21027,0.97625,0.90447,0.97299,0.94321,0.33039,0.44772,0.51998,0.000316207,0.000316207,0.000316207
96,687.847,0.5473,0.55289,1.20749,0.93259,0.93271,0.97628,0.9521,0.31891,0.45896,0.48054,0.000310709,0.000310709,0.000310709
97,694.694,0.49834,0.54563,1.181,0.97297,0.93151,0.97914,0.96517,0.27975,0.35208,0.41361,0.000305211,0.000305211,0.000305211
98,701.677,0.5152,0.52729,1.20144,0.98373,0.92568,0.98626,0.97345,0.29986,0.33155,0.47385,0.000299713,0.000299713,0.000299713
99,708.487,0.50829,0.51835,1.18312,0.97803,0.94923,0.98342,0.93009,0.39452,0.38921,0.58253,0.000294216,0.000294216,0.000294216
100,715.339,0.51529,0.53797,1.18962,0.97125,0.95663,0.98258,0.97223,0.27746,0.37321,0.416,0.000288718,0.000288718,0.000288718
101,722.187,0.48364,0.52119,1.17349,0.97253,0.93771,0.98344,0.96282,0.31468,0.39441,0.48285,0.00028322,0.00028322,0.00028322
102,729.107,0.49174,0.51337,1.18821,0.94598,0.95008,0.98386,0.96995,0.26681,0.38459,0.41375,0.000277722,0.000277722,0.000277722
103,735.951,0.49923,0.54195,1.18436,0.95835,0.94817,0.98658,0.95933,0.32662,0.42629,0.49347,0.000272224,0.000272224,0.000272224
104,742.819,0.50829,0.55764,1.18802,0.97962,0.93288,0.97843,0.94177,0.37293,0.42076,0.54709,0.000266727,0.000266727,0.000266727
105,749.648,0.47241,0.52225,1.16801,0.97134,0.94323,0.98513,0.96289,0.34452,0.3896,0.49929,0.000261229,0.000261229,0.000261229
106,756.512,0.4885,0.54947,1.1595,0.98358,0.94242,0.98835,0.97209,0.30033,0.33243,0.42781,0.000255731,0.000255731,0.000255731
107,764.364,0.48951,0.52284,1.16715,0.96936,0.956,0.98932,0.97909,0.28675,0.33273,0.40705,0.000250233,0.000250233,0.000250233
108,771.743,0.47192,0.5108,1.16613,0.97893,0.94922,0.97896,0.95056,0.34981,0.36819,0.51989,0.000244735,0.000244735,0.000244735
109,779.131,0.46539,0.49593,1.16825,0.97661,0.93706,0.97986,0.97578,0.24508,0.36257,0.41246,0.000239238,0.000239238,0.000239238
110,786.578,0.47084,0.48592,1.1561,0.96538,0.91512,0.9821,0.9714,0.23715,0.3969,0.41286,0.00023374,0.00023374,0.00023374
111,793.892,0.45855,0.49205,1.1635,0.97864,0.9431,0.9859,0.95599,0.35037,0.37366,0.54291,0.000228242,0.000228242,0.000228242
112,801.216,0.46949,0.49464,1.14893,0.97022,0.9541,0.98949,0.97557,0.29541,0.34232,0.43195,0.000222744,0.000222744,0.000222744
113,808.51,0.44623,0.49601,1.13071,0.98986,0.94585,0.99117,0.97459,0.27207,0.32526,0.40683,0.000217246,0.000217246,0.000217246
114,815.879,0.4608,0.50355,1.15234,0.97429,0.95373,0.99121,0.98028,0.27228,0.33453,0.42171,0.000211749,0.000211749,0.000211749
115,823.164,0.45012,0.48812,1.13729,0.94018,0.95178,0.98707,0.97755,0.26297,0.3594,0.41838,0.000206251,0.000206251,0.000206251
116,830.471,0.44931,0.48503,1.1447,0.95637,0.94816,0.98424,0.97711,0.28392,0.36191,0.4371,0.000200753,0.000200753,0.000200753
117,837.766,0.43801,0.5018,1.14356,0.94318,0.96709,0.98968,0.97222,0.32683,0.35579,0.48262,0.000195255,0.000195255,0.000195255
118,845.138,0.43538,0.48932,1.13513,0.98133,0.9437,0.98951,0.97559,0.25146,0.35804,0.38043,0.000189757,0.000189757,0.000189757
119,852.409,0.44295,0.48338,1.1441,0.97826,0.94775,0.98846,0.96401,0.27281,0.35317,0.41212,0.00018426,0.00018426,0.00018426
120,859.752,0.44225,0.46911,1.1343,0.97976,0.93682,0.98646,0.96731,0.30496,0.37997,0.45368,0.000178762,0.000178762,0.000178762
121,867.057,0.44203,0.47314,1.13472,0.97719,0.92465,0.98413,0.97051,0.26762,0.37958,0.4023,0.000173264,0.000173264,0.000173264
122,874.443,0.43309,0.45705,1.14172,0.98156,0.94058,0.98883,0.96849,0.291,0.35816,0.43302,0.000167766,0.000167766,0.000167766
123,881.723,0.42315,0.47196,1.11411,0.97388,0.95566,0.98935,0.97525,0.29228,0.33197,0.417,0.000162268,0.000162268,0.000162268
124,889.071,0.43948,0.47546,1.13507,0.96838,0.95008,0.98501,0.97705,0.25966,0.36889,0.38643,0.000156771,0.000156771,0.000156771
125,896.377,0.42254,0.46094,1.12074,0.95977,0.95785,0.98053,0.9597,0.27555,0.41647,0.41195,0.000151273,0.000151273,0.000151273
126,903.776,0.43755,0.4509,1.12439,0.97497,0.95193,0.98154,0.96741,0.28059,0.40055,0.40998,0.000145775,0.000145775,0.000145775
127,911.082,0.43302,0.46401,1.13925,0.97639,0.94438,0.98662,0.95562,0.32177,0.38744,0.46269,0.000140277,0.000140277,0.000140277
128,918.41,0.43065,0.46622,1.13286,0.97016,0.94269,0.98495,0.96627,0.30598,0.4047,0.44014,0.000134779,0.000134779,0.000134779
129,925.72,0.43441,0.4599,1.12807,0.96596,0.96028,0.98404,0.97765,0.25799,0.37374,0.39743,0.000129282,0.000129282,0.000129282
130,933.036,0.44131,0.47053,1.13873,0.97953,0.94757,0.98364,0.98043,0.24936,0.34214,0.39137,0.000123784,0.000123784,0.000123784
131,940.296,0.42345,0.46781,1.12291,0.98374,0.94171,0.98561,0.97825,0.2438,0.37845,0.37504,0.000118286,0.000118286,0.000118286
132,947.613,0.41587,0.46341,1.10878,0.97002,0.95943,0.98458,0.97559,0.25786,0.38204,0.39336,0.000112788,0.000112788,0.000112788
133,954.877,0.38883,0.4444,1.09123,0.96251,0.96715,0.98454,0.97507,0.27258,0.35358,0.43077,0.00010729,0.00010729,0.00010729
134,962.2,0.40031,0.44117,1.10539,0.95239,0.967,0.98709,0.97193,0.28166,0.37671,0.43718,0.000101793,0.000101793,0.000101793
135,969.483,0.41067,0.44041,1.11749,0.98573,0.93354,0.98781,0.97655,0.26269,0.37667,0.41582,9.62948e-05,9.62948e-05,9.62948e-05
136,976.784,0.38931,0.42697,1.10523,0.95074,0.96935,0.98886,0.97009,0.28035,0.36348,0.43227,9.0797e-05,9.0797e-05,9.0797e-05
137,984.097,0.38688,0.43641,1.10656,0.95725,0.97171,0.98909,0.97102,0.27431,0.35855,0.4265,8.52992e-05,8.52992e-05,8.52992e-05
138,991.479,0.37585,0.42112,1.09923,0.9818,0.939,0.98965,0.98448,0.25257,0.35046,0.40212,7.98014e-05,7.98014e-05,7.98014e-05
139,998.837,0.38259,0.41726,1.09823,0.98427,0.93755,0.9904,0.9852,0.24771,0.33276,0.3912,7.43036e-05,7.43036e-05,7.43036e-05
140,1006.18,0.38588,0.43362,1.10437,0.97034,0.94968,0.98954,0.97872,0.26154,0.30522,0.40371,6.88058e-05,6.88058e-05,6.88058e-05
141,1034.58,0.13962,0.43086,1.00072,0.97011,0.9483,0.98876,0.98355,0.23679,0.33475,0.35849,6.3308e-05,6.3308e-05,6.3308e-05
142,1042.11,0.08364,0.18733,0.94641,0.96524,0.94931,0.98965,0.98801,0.2204,0.37503,0.33055,5.78102e-05,5.78102e-05,5.78102e-05
143,1049.71,0.07051,0.15256,0.92882,0.97341,0.94572,0.98901,0.98408,0.23107,0.42842,0.34409,5.23124e-05,5.23124e-05,5.23124e-05
144,1057.09,0.06558,0.14187,0.92753,0.96964,0.9439,0.99025,0.99025,0.19609,0.39841,0.30237,4.68146e-05,4.68146e-05,4.68146e-05
145,1064.49,0.06369,0.13189,0.92581,0.9777,0.96028,0.99193,0.99136,0.18536,0.38059,0.28929,4.13168e-05,4.13168e-05,4.13168e-05
146,1071.82,0.05379,0.14689,0.90573,0.98336,0.95204,0.99175,0.99119,0.20071,0.37077,0.29823,3.5819e-05,3.5819e-05,3.5819e-05
147,1079.23,0.05267,0.12814,0.91841,0.98107,0.94635,0.99116,0.99116,0.19587,0.39413,0.29473,3.03212e-05,3.03212e-05,3.03212e-05
148,1086.59,0.05054,0.11844,0.92021,0.97939,0.9479,0.99185,0.99124,0.1918,0.40223,0.28927,2.48234e-05,2.48234e-05,2.48234e-05
149,1093.87,0.05027,0.11118,0.92185,0.97307,0.94252,0.99147,0.99086,0.18946,0.41406,0.28604,1.93256e-05,1.93256e-05,1.93256e-05
150,1101.28,0.04554,0.10531,0.9148,0.97472,0.9487,0.99158,0.99158,0.18653,0.41709,0.28657,1.38278e-05,1.38278e-05,1.38278e-05
